fips,state,county,year,acs_median_household_income,acs_median_gross_rent,acs_rent_burden_pct,acs_poverty_rate,bls_unemployment_rate
13161,Georgia,Jeff Davis County,2023,40879.0,674.0,25.5,26.63,4.86
13163,Georgia,Jefferson County,2023,46561.0,723.0,24.2,18.79,5.01
13165,Georgia,Jenkins County,2023,36906.0,544.0,22.6,23.59,5.01
13167,Georgia,Johnson County,2023,54183.0,661.0,30.1,17.55,7.07
13169,Georgia,Jones County,2023,68259.0,917.0,29.4,13.46,3.66
13171,Georgia,Lamar County,2023,68457.0,913.0,25.2,10.54,3.5
13173,Georgia,Lanier County,2023,44361.0,878.0,30.9,27.7,3.12
13175,Georgia,Laurens County,2023,49705.0,769.0,28.6,22.42,5.69
13177,Georgia,Lee County,2023,88024.0,1147.0,23.8,7.04,3.62
13179,Georgia,Liberty County,2023,59013.0,1203.0,29.4,14.49,6.22
13181,Georgia,Lincoln County,2023,50688.0,732.0,31.2,18.15,3.73
13183,Georgia,Long County,2023,64747.0,931.0,30.8,16.03,4.91
13185,Georgia,Lowndes County,2023,55887.0,1002.0,31.3,20.3,5.36
13187,Georgia,Lumpkin County,2023,72388.0,1090.0,36.6,15.66,5.55
13189,Georgia,McDuffie County,2023,54058.0,813.0,30.0,19.03,3.69
13191,Georgia,McIntosh County,2023,50348.0,781.0,32.5,22.4,3.19
13193,Georgia,Macon County,2023,37177.0,624.0,29.4,25.5,8.61
13195,Georgia,Madison County,2023,58784.0,951.0,31.6,18.91,4.66
13197,Georgia,Marion County,2023,50484.0,717.0,24.3,16.91,4.13
13199,Georgia,Meriwether County,2023,56458.0,899.0,29.2,19.68,6.29
13201,Georgia,Miller County,2023,58407.0,699.0,26.9,24.08,5.37
13205,Georgia,Mitchell County,2023,51908.0,776.0,31.7,25.53,6.62
13207,Georgia,Monroe County,2023,82863.0,881.0,24.6,11.45,4.0
13209,Georgia,Montgomery County,2023,51188.0,732.0,30.4,16.36,6.08
13211,Georgia,Morgan County,2023,85692.0,1090.0,19.2,7.45,2.94
13213,Georgia,Murray County,2023,67880.0,828.0,23.0,13.04,5.01
13215,Georgia,Muscogee County,2023,56622.0,1072.0,29.5,18.84,6.01
13217,Georgia,Newton County,2023,73732.0,1331.0,34.7,12.3,6.59
13219,Georgia,Oconee County,2023,115925.0,1347.0,21.9,6.08,3.02
13221,Georgia,Oglethorpe County,2023,69784.0,832.0,30.6,11.16,3.33
13223,Georgia,Paulding County,2023,94557.0,1622.0,27.2,6.07,4.44
13225,Georgia,Peach County,2023,68365.0,901.0,29.6,17.75,6.65
13227,Georgia,Pickens County,2023,75293.0,1079.0,29.9,13.31,3.78
13229,Georgia,Pierce County,2023,56691.0,794.0,28.2,13.17,4.02
13231,Georgia,Pike County,2023,84184.0,1056.0,26.3,9.56,4.36
13233,Georgia,Polk County,2023,55308.0,870.0,31.1,19.39,5.75
13235,Georgia,Pulaski County,2023,47688.0,789.0,35.3,18.32,5.25
13237,Georgia,Putnam County,2023,64163.0,1063.0,33.0,18.61,4.34
13239,Georgia,Quitman County,2023,36838.0,734.0,17.3,15.49,31.1
13241,Georgia,Rabun County,2023,61466.0,1016.0,26.8,14.84,2.06
13243,Georgia,Randolph County,2023,25425.0,554.0,33.6,26.81,10.33
13245,Georgia,Richmond County,2023,53197.0,1087.0,33.6,21.14,7.33
13247,Georgia,Rockdale County,2023,72349.0,1341.0,34.2,10.73,5.76
13249,Georgia,Schley County,2023,59647.0,746.0,29.6,13.24,4.07
13251,Georgia,Screven County,2023,53017.0,629.0,23.0,18.11,5.66
13253,Georgia,Seminole County,2023,49559.0,819.0,25.6,18.96,5.02
13255,Georgia,Spalding County,2023,60217.0,1053.0,30.9,18.7,5.42
13257,Georgia,Stephens County,2023,52264.0,817.0,26.9,13.92,5.17
13259,Georgia,Stewart County,2023,35000.0,588.0,26.7,27.81,4.73
13261,Georgia,Sumter County,2023,41877.0,847.0,29.6,22.65,4.82
13263,Georgia,Talbot County,2023,45098.0,950.0,36.0,21.63,3.83
13265,Georgia,Taliaferro County,2023,48036.0,715.0,24.1,21.35,4.55
13267,Georgia,Tattnall County,2023,52351.0,660.0,23.3,22.73,6.9
13269,Georgia,Taylor County,2023,41743.0,665.0,35.8,29.38,7.21
13271,Georgia,Telfair County,2023,44948.0,614.0,40.5,31.01,4.95
13273,Georgia,Terrell County,2023,43812.0,727.0,29.7,32.97,8.09
13275,Georgia,Thomas County,2023,60140.0,996.0,28.8,17.87,6.47
13277,Georgia,Tift County,2023,53165.0,799.0,27.3,20.92,3.31
13279,Georgia,Toombs County,2023,54130.0,714.0,23.9,19.75,3.93
13281,Georgia,Towns County,2023,58400.0,822.0,28.8,12.86,3.54
13283,Georgia,Treutlen County,2023,43750.0,668.0,25.4,24.99,8.1
13285,Georgia,Troup County,2023,54905.0,1044.0,33.9,18.51,5.52
13287,Georgia,Turner County,2023,39565.0,655.0,24.5,21.59,11.57
13289,Georgia,Twiggs County,2023,55439.0,618.0,25.7,14.92,3.99
13291,Georgia,Union County,2023,65697.0,842.0,24.9,10.38,3.6
13293,Georgia,Upson County,2023,50904.0,779.0,31.2,21.32,2.69
13295,Georgia,Walker County,2023,55887.0,867.0,29.2,13.84,5.01
13297,Georgia,Walton County,2023,82381.0,1231.0,32.5,12.19,5.39
13299,Georgia,Ware County,2023,44833.0,786.0,32.4,22.82,4.8
13301,Georgia,Warren County,2023,46776.0,676.0,31.3,21.78,7.71
13303,Georgia,Washington County,2023,44009.0,836.0,32.1,15.55,4.79
13305,Georgia,Wayne County,2023,49562.0,839.0,24.2,20.55,6.65
13307,Georgia,Webster County,2023,40764.0,663.0,15.0,26.44,5.56
13309,Georgia,Wheeler County,2023,45262.0,551.0,25.8,21.49,6.52
13311,Georgia,White County,2023,69747.0,1015.0,26.1,11.73,3.3
13313,Georgia,Whitfield County,2023,64262.0,907.0,26.7,13.73,5.43
13315,Georgia,Wilcox County,2023,48036.0,612.0,28.6,23.14,6.32
13317,Georgia,Wilkes County,2023,52542.0,759.0,21.5,16.98,2.45
13319,Georgia,Wilkinson County,2023,46673.0,766.0,26.7,20.26,5.34
13321,Georgia,Worth County,2023,57201.0,855.0,29.6,20.16,6.41
15001,Hawaii,Hawaii County,2023,77215.0,1411.0,30.2,14.56,6.15
15003,Hawaii,Honolulu County,2023,104264.0,2054.0,33.7,9.13,4.37
15005,Hawaii,Kalawao County,2023,86250.0,1300.0,25.0,31.71,0.0
15007,Hawaii,Kauai County,2023,93612.0,1810.0,29.9,8.8,3.86
15009,Hawaii,Maui County,2023,95076.0,1863.0,32.6,9.8,5.52
16001,Idaho,Ada County,2023,88907.0,1465.0,28.8,8.53,3.09
16003,Idaho,Adams County,2023,59286.0,823.0,27.9,15.03,6.63
16005,Idaho,Bannock County,2023,64080.0,879.0,28.5,12.18,4.62
16007,Idaho,Bear Lake County,2023,67304.0,687.0,30.9,10.16,2.62
16009,Idaho,Benewah County,2023,56553.0,853.0,27.5,14.98,3.93
16011,Idaho,Bingham County,2023,76842.0,845.0,26.3,10.98,5.79
16013,Idaho,Blaine County,2023,84470.0,1217.0,26.7,7.45,2.6
16015,Idaho,Boise County,2023,77349.0,854.0,25.2,8.19,2.95
16017,Idaho,Bonner County,2023,65168.0,1059.0,27.5,10.7,3.91
16019,Idaho,Bonneville County,2023,76646.0,1054.0,26.9,9.51,3.83
16021,Idaho,Boundary County,2023,62438.0,867.0,27.5,17.17,3.34
16023,Idaho,Butte County,2023,43281.0,525.0,14.7,21.34,4.38
16025,Idaho,Camas County,2023,55536.0,992.0,33.3,6.67,0.0
16027,Idaho,Canyon County,2023,72355.0,1259.0,29.1,10.15,3.36
16029,Idaho,Caribou County,2023,66653.0,800.0,26.4,7.29,2.87
16031,Idaho,Cassia County,2023,67042.0,920.0,26.6,10.27,2.52
16033,Idaho,Clark County,2023,52083.0,771.0,30.6,12.71,1.9
16035,Idaho,Clearwater County,2023,57961.0,847.0,29.1,12.52,3.46
16037,Idaho,Custer County,2023,56957.0,744.0,27.0,11.55,2.15
16039,Idaho,Elmore County,2023,58976.0,1111.0,26.9,12.36,5.12
16041,Idaho,Franklin County,2023,65991.0,831.0,22.3,8.37,1.79
16043,Idaho,Fremont County,2023,72767.0,803.0,23.8,9.76,4.62
16045,Idaho,Gem County,2023,66245.0,887.0,24.8,10.43,2.83
16047,Idaho,Gooding County,2023,62395.0,859.0,27.6,15.34,5.04
16049,Idaho,Idaho County,2023,60975.0,797.0,27.0,10.81,3.71
16051,Idaho,Jefferson County,2023,82952.0,1098.0,23.9,9.24,2.47
16053,Idaho,Jerome County,2023,69338.0,862.0,22.9,13.91,3.74
16055,Idaho,Kootenai County,2023,77034.0,1330.0,30.4,9.26,3.27
16057,Idaho,Latah County,2023,65179.0,905.0,29.7,15.26,6.12
16059,Idaho,Lemhi County,2023,52057.0,721.0,35.4,11.78,3.32
16061,Idaho,Lewis County,2023,49643.0,708.0,24.8,17.39,3.47
16063,Idaho,Lincoln County,2023,66038.0,860.0,23.7,9.36,5.68
16065,Idaho,Madison County,2023,58259.0,965.0,30.5,26.84,8.77
16067,Idaho,Minidoka County,2023,70060.0,909.0,25.1,14.89,3.04
16069,Idaho,Nez Perce County,2023,71466.0,936.0,29.3,13.11,2.89
16071,Idaho,Oneida County,2023,72563.0,1009.0,24.3,11.83,1.52
16073,Idaho,Owyhee County,2023,59773.0,771.0,23.3,13.37,2.12
16075,Idaho,Payette County,2023,65723.0,874.0,24.9,9.02,3.32
16077,Idaho,Power County,2023,59760.0,729.0,17.0,8.13,5.88
16079,Idaho,Shoshone County,2023,49975.0,880.0,26.6,15.09,5.09
16081,Idaho,Teton County,2023,90740.0,1196.0,29.3,9.41,1.48
16083,Idaho,Twin Falls County,2023,65338.0,1011.0,29.3,10.74,3.18
16085,Idaho,Valley County,2023,76125.0,1011.0,27.5,14.2,2.92
16087,Idaho,Washington County,2023,53608.0,919.0,29.5,15.35,4.66
17001,Illinois,Adams County,2023,64962.0,826.0,26.3,12.26,3.56
17003,Illinois,Alexander County,2023,43523.0,540.0,25.0,21.01,9.45
17005,Illinois,Bond County,2023,61603.0,735.0,21.6,12.68,4.33
17007,Illinois,Boone County,2023,81638.0,1011.0,28.6,10.5,7.8
17009,Illinois,Brown County,2023,72288.0,724.0,24.4,8.87,2.19
17011,Illinois,Bureau County,2023,65894.0,838.0,25.7,12.59,4.97
17013,Illinois,Calhoun County,2023,92095.0,479.0,23.4,5.83,3.73
17015,Illinois,Carroll County,2023,60871.0,784.0,24.3,13.61,4.29
17017,Illinois,Cass County,2023,64907.0,723.0,22.1,10.9,4.95
17019,Illinois,Champaign County,2023,63091.0,1018.0,31.9,18.0,4.49
17021,Illinois,Christian County,2023,59253.0,729.0,26.4,11.14,4.7
17023,Illinois,Clark County,2023,70625.0,828.0,29.1,9.49,3.98
17025,Illinois,Clay County,2023,57266.0,709.0,21.1,16.71,5.89
17027,Illinois,Clinton County,2023,82314.0,934.0,26.9,7.5,3.26
17029,Illinois,Coles County,2023,56040.0,793.0,26.6,18.35,6.77
17031,Illinois,Cook County,2023,81797.0,1381.0,29.1,13.34,6.87
17033,Illinois,Crawford County,2023,67614.0,761.0,20.5,11.55,4.0
17035,Illinois,Cumberland County,2023,69826.0,756.0,22.2,9.92,2.37
17037,Illinois,DeKalb County,2023,69022.0,1041.0,33.1,15.92,7.1
17039,Illinois,De Witt County,2023,64802.0,857.0,22.0,10.1,4.82
17041,Illinois,Douglas County,2023,74186.0,818.0,24.0,8.88,3.1
17043,Illinois,DuPage County,2023,110502.0,1628.0,27.7,6.44,4.81
17045,Illinois,Edgar County,2023,56909.0,757.0,21.8,11.83,4.44
17047,Illinois,Edwards County,2023,59386.0,746.0,24.6,16.96,6.06
17049,Illinois,Effingham County,2023,75380.0,734.0,21.5,10.64,2.22
17051,Illinois,Fayette County,2023,57113.0,740.0,25.5,16.48,3.37
17053,Illinois,Ford County,2023,60782.0,836.0,27.4,12.65,5.42
17055,Illinois,Franklin County,2023,53471.0,771.0,29.3,16.91,6.47
17057,Illinois,Fulton County,2023,58617.0,808.0,26.6,12.64,6.63
17059,Illinois,Gallatin County,2023,54626.0,500.0,19.8,15.55,7.32
17061,Illinois,Greene County,2023,60976.0,800.0,22.3,14.21,4.17
17063,Illinois,Grundy County,2023,93060.0,1137.0,26.6,6.3,4.5
17065,Illinois,Hamilton County,2023,61520.0,566.0,19.5,12.54,5.38
17067,Illinois,Hancock County,2023,65044.0,755.0,23.2,12.72,4.42
17069,Illinois,Hardin County,2023,57155.0,342.0,20.5,10.53,3.32
17071,Illinois,Henderson County,2023,65651.0,834.0,22.3,11.56,8.61
17073,Illinois,Henry County,2023,69912.0,837.0,25.1,8.06,3.98
17075,Illinois,Iroquois County,2023,62439.0,793.0,28.1,13.39,4.79
17077,Illinois,Jackson County,2023,45572.0,746.0,30.9,21.84,7.2
17079,Illinois,Jasper County,2023,71094.0,766.0,19.1,8.71,3.7
17081,Illinois,Jefferson County,2023,61102.0,862.0,24.8,14.16,6.55
17083,Illinois,Jersey County,2023,79104.0,794.0,26.6,9.97,4.4
17085,Illinois,Jo Daviess County,2023,74954.0,795.0,29.2,8.04,2.95
17087,Illinois,Johnson County,2023,65203.0,634.0,27.9,16.67,2.45
17089,Illinois,Kane County,2023,100678.0,1404.0,29.8,8.25,4.97
17091,Illinois,Kankakee County,2023,68325.0,1075.0,29.5,12.55,5.07
17093,Illinois,Kendall County,2023,110474.0,1763.0,31.6,4.86,3.64
17095,Illinois,Knox County,2023,53291.0,725.0,32.2,15.86,4.52
17097,Illinois,Lake County,2023,108917.0,1434.0,28.9,8.07,4.93
17099,Illinois,LaSalle County,2023,72281.0,906.0,26.3,13.46,5.68
17101,Illinois,Lawrence County,2023,53438.0,810.0,24.0,14.69,7.92
17103,Illinois,Lee County,2023,68459.0,853.0,24.5,11.72,3.64
17105,Illinois,Livingston County,2023,70796.0,855.0,23.4,10.05,3.62
17107,Illinois,Logan County,2023,64188.0,804.0,27.7,13.66,4.41
17109,Illinois,McDonough County,2023,50434.0,730.0,30.5,19.91,8.6
17111,Illinois,McHenry County,2023,102836.0,1358.0,30.1,6.07,4.67
17113,Illinois,McLean County,2023,78329.0,992.0,26.9,13.0,3.02
17115,Illinois,Macon County,2023,62449.0,797.0,25.7,14.65,7.11
17117,Illinois,Macoupin County,2023,68518.0,789.0,23.9,14.39,4.39
17119,Illinois,Madison County,2023,74800.0,969.0,28.5,11.29,4.73
17121,Illinois,Marion County,2023,60839.0,771.0,26.6,16.16,6.43
17123,Illinois,Marshall County,2023,69818.0,767.0,23.1,11.74,4.7
17125,Illinois,Mason County,2023,62127.0,760.0,26.2,14.02,6.07
17127,Illinois,Massac County,2023,62584.0,793.0,31.8,14.92,3.38
17129,Illinois,Menard County,2023,81334.0,780.0,30.2,9.76,3.84
17131,Illinois,Mercer County,2023,71710.0,757.0,25.8,7.88,3.05
17133,Illinois,Monroe County,2023,101635.0,996.0,26.3,4.58,2.1
17135,Illinois,Montgomery County,2023,61863.0,715.0,28.5,13.78,5.84
17137,Illinois,Morgan County,2023,65175.0,710.0,23.9,12.51,5.57
17139,Illinois,Moultrie County,2023,71676.0,773.0,22.2,9.84,2.57
17141,Illinois,Ogle County,2023,79244.0,901.0,24.4,8.91,5.35
17143,Illinois,Peoria County,2023,64938.0,946.0,29.4,15.43,6.51
17145,Illinois,Perry County,2023,59286.0,714.0,32.2,16.91,5.05
17147,Illinois,Piatt County,2023,87516.0,950.0,24.4,5.94,3.33
17149,Illinois,Pike County,2023,58029.0,659.0,27.0,15.26,4.6
17151,Illinois,Pope County,2023,62500.0,438.0,17.2,14.34,3.0
17153,Illinois,Pulaski County,2023,43227.0,625.0,24.1,26.13,2.42
17155,Illinois,Putnam County,2023,77526.0,804.0,23.1,9.95,3.43
17157,Illinois,Randolph County,2023,68870.0,760.0,24.7,12.25,5.06
17159,Illinois,Richland County,2023,60404.0,754.0,23.8,11.89,4.23
17161,Illinois,Rock Island County,2023,66768.0,863.0,29.1,15.41,5.7
17163,Illinois,St. Clair County,2023,70178.0,1032.0,28.8,13.56,5.5
17165,Illinois,Saline County,2023,54945.0,711.0,27.7,17.11,5.89
17167,Illinois,Sangamon County,2023,74114.0,954.0,27.9,12.9,5.46
17169,Illinois,Schuyler County,2023,66059.0,836.0,23.4,19.28,6.19
17171,Illinois,Scott County,2023,73013.0,669.0,17.0,10.58,2.63
17173,Illinois,Shelby County,2023,68457.0,762.0,21.7,9.95,3.03
17175,Illinois,Stark County,2023,62284.0,765.0,27.4,12.04,3.09
17177,Illinois,Stephenson County,2023,61943.0,764.0,27.4,13.13,4.69
17179,Illinois,Tazewell County,2023,76704.0,898.0,26.4,8.73,3.86
17181,Illinois,Union County,2023,56420.0,658.0,28.6,19.35,5.19
17183,Illinois,Vermilion County,2023,54537.0,802.0,27.1,17.21,6.35
17185,Illinois,Wabash County,2023,53650.0,774.0,24.1,14.09,4.45
17187,Illinois,Warren County,2023,64650.0,694.0,19.4,12.84,5.18
